Date,Open,High,Low,Close,Adj Close,Volume
17/07/1996,11.202666,11.4,11.202666,11.268,9.596603,58125
18/07/1996,11.76,12.373333,11.733333,11.976,10.199585,620625
19/07/1996,12.186666,12.345333,12.133333,12.294666,10.470985,540000
22/07/1996,12.333333,12.453333,12.333333,12.381333,10.544796,170625
23/07/1996,11.733333,12.530666,11.733333,12.421333,10.578863,470625
24/07/1996,12.133333,12.370666,11.733333,12.257333,10.439188,496875
25/07/1996,12.082666,12.266666,12,12.205333,10.394901,626250
26/07/1996,12.133333,12.186666,12.133333,12.176,10.36992,247500
29/07/1996,12,12.186666,11.468,11.689333,9.955441,2555625
30/07/1996,11.62,11.62,10.613333,10.701333,9.113991,2454375
31/07/1996,10.853333,10.853333,10,10.705333,9.117397,2055000
01/08/1996,10.665333,10.72,10.414666,10.52,8.959556,755625
02/08/1996,10.509333,10.52,10.308,10.377333,8.838051,1117500
05/08/1996,10.333333,10.557333,10.333333,10.461333,8.909593,601875
06/08/1996,10.414666,10.558666,10.388,10.504,8.94593,571875
07/08/1996,10.506666,10.906666,10.506666,10.706666,9.118532,553125
08/08/1996,10.8,11.278666,10.613333,10.714666,9.125348,2246250
09/08/1996,10.72,10.826666,10.666666,10.796,9.194614,583125
12/08/1996,10.753333,10.933333,10.753333,10.892,9.276381,894375
13/08/1996,10.826666,10.933333,10.825333,10.885333,9.2707,613125
14/08/1996,10.858666,10.938666,10.858666,10.889333,9.274107,526875
15/08/1996,10.889333,10.889333,10.889333,10.889333,9.274107,0
16/08/1996,10.76,10.933333,10.673333,10.729333,9.13784,1535625
19/08/1996,10.64,10.666666,10.36,10.498666,8.941386,2128125
20/08/1996,10.526666,10.586666,10.401333,10.556,8.990215,705000
21/08/1996,10.626666,10.850666,10.568,10.798666,9.19689,785625
22/08/1996,10.866666,11.253333,10.804,11.068,9.426271,2135625
23/08/1996,11.033333,11.224,11.024,11.188,9.52847,1226250
26/08/1996,11.24,11.678666,11.24,11.442666,9.745363,2255625
27/08/1996,11.466666,12.346666,11.441333,12.108,10.312005,4861875
28/08/1996,11.973333,12.053333,11.468,11.617333,9.89412,982500
29/08/1996,11.6,11.953333,11.573333,11.762666,10.017895,1012500
30/08/1996,11.893333,11.893333,11.694666,11.777333,10.030387,290625
02/09/1996,11.866666,11.893333,11.786666,11.812,10.059915,461250
03/09/1996,11.866666,11.933333,11.602666,11.722666,9.98383,684375
04/09/1996,10.693333,11.624,10.693333,11.485333,9.781701,382500
05/09/1996,11.625333,11.74,11.546666,11.713333,9.975883,466875
06/09/1996,11.705333,11.706666,11.6,11.632,9.906612,76875
09/09/1996,11.546666,11.546666,11.466666,11.474666,9.772616,136875
10/09/1996,11.365333,11.68,11.365333,11.58,9.862327,420000
11/09/1996,11.413333,11.413333,11.1,11.173333,9.515981,316875
12/09/1996,11.066666,11.326666,11.066666,11.246666,9.578435,223125
13/09/1996,11.253333,11.306666,11.217333,11.301333,9.624992,73125
16/09/1996,11.253333,11.305333,11.225333,11.276,9.603418,112500
17/09/1996,11.36,11.492,11.32,11.46,9.760126,172500
18/09/1996,11.306666,11.344,11.26,11.293333,9.618181,54375
19/09/1996,11.254666,11.254666,11.254666,11.254666,9.585248,15000
20/09/1996,11.129333,11.129333,11.04,11.04,9.402426,43125
23/09/1996,11.092,11.092,10.653333,10.736,9.143515,116250
24/09/1996,10.533333,10.534666,10.266666,10.269333,8.74607,125625
25/09/1996,10.456,10.553333,10.426666,10.448,8.898237,69375
26/09/1996,10.401333,10.401333,10.290666,10.310666,8.781274,43125
27/09/1996,10.106666,10.106666,9.813333,10.066666,8.573465,150000
30/09/1996,9.806666,10.08,9.806666,10.08,8.584821,303750
01/10/1996,9.946666,10.026666,9.8,9.812,8.356578,142500
02/10/1996,9.812,9.812,9.812,9.812,8.356578,0
03/10/1996,9.866666,9.933333,9.82,9.844,8.383828,108750
04/10/1996,9.838666,9.92,9.706666,9.910666,8.440605,288750
07/10/1996,9.746666,9.852,9.473333,9.833333,8.374745,433125
08/10/1996,9.706666,9.973333,9.706666,9.902666,8.433793,204375
09/10/1996,9.733333,9.773333,9.733333,9.769333,8.320237,26250
10/10/1996,9.92,10.24,9.918666,10.201333,8.688156,123750
11/10/1996,10.32,10.710666,10.24,10.709333,9.120806,266250
14/10/1996,10.546666,10.733333,10.466666,10.658666,9.077655,298125
15/10/1996,10.773333,10.773333,10.364,10.72,9.129889,255000
16/10/1996,10.721333,10.721333,10.64,10.649333,9.069706,125625
17/10/1996,10.613333,10.745333,10.561333,10.728,9.136704,255000
18/10/1996,10.669333,10.766666,10.669333,10.734666,9.142379,31875
21/10/1996,10.734666,10.734666,10.734666,10.734666,9.142379,0
22/10/1996,10.853333,11.093333,10.853333,11.06,9.419458,255000
23/10/1996,11.24,11.253333,11.093333,11.2,9.538692,178125
24/10/1996,11.148,11.213333,11.066666,11.153333,9.498946,277500
25/10/1996,11.12,11.2,11.014666,11.178666,9.52052,354375
28/10/1996,11.108,11.212,11.076,11.190666,9.530742,320625
29/10/1996,11.068,11.12,11.04,11.069333,9.427406,69375
30/10/1996,11.069333,11.069333,11.069333,11.069333,9.427406,0
31/10/1996,10.666666,10.666666,10.52,10.533333,8.970913,26250
01/11/1996,10.506666,10.545333,10.453333,10.453333,8.902777,22500
04/11/1996,10.24,10.346666,10.186666,10.345333,8.810797,48750
05/11/1996,10.345333,10.458666,10.345333,10.413333,8.868713,88125
06/11/1996,10.266666,10.346666,10.266666,10.266666,8.743799,56250
07/11/1996,10.32,10.398666,10.293333,10.305333,8.776731,22500
08/11/1996,10.426666,10.426666,10.189333,10.266666,8.743799,30000
11/11/1996,10.24,10.32,10.166666,10.184,8.673398,35625
13/11/1996,10.213333,10.306666,10.213333,10.22,8.704054,5625
14/11/1996,10.173333,10.32,10.173333,10.28,8.755157,28125
15/11/1996,10.28,10.346666,10.28,10.346666,8.811933,52500
18/11/1996,10.373333,10.373333,10.28,10.282666,8.757428,22500
19/11/1996,10.186666,10.473333,10.186666,10.473333,8.919809,48750
20/11/1996,10.346666,10.4,10.346666,10.4,8.857357,50625
21/11/1996,10.293333,10.533333,10.293333,10.433333,8.885746,65625
22/11/1996,10.433333,10.46,10.433333,10.46,8.908455,58125
25/11/1996,10.453333,10.52,10.433333,10.490666,8.934574,93750
26/11/1996,10.64,10.746666,10.46,10.524,8.962963,71250
27/11/1996,10.586666,11.050666,10.586666,11.050666,9.411511,135000
28/11/1996,11.466666,11.602666,11.202666,11.602666,9.881631,358125
29/11/1996,11.573333,12.089333,11.573333,12.038666,10.252957,594375
02/12/1996,12.086666,12.090666,11.946666,12.090666,10.297244,208125
03/12/1996,12.090666,12.093333,12.053333,12.093333,10.299516,444375
04/12/1996,12.053333,12.053333,11.626666,11.958666,10.184823,761250
05/12/1996,11.816,12.172,11.816,12.130666,10.33131,476250
06/12/1996,11.866666,12.373333,11.813333,12.345333,10.514139,373125
09/12/1996,12.4,12.962666,12.4,12.962666,11.039898,448125
10/12/1996,13.013333,13.386666,13.013333,13.218666,11.257925,646875
11/12/1996,13.173333,13.446666,13.073333,13.342666,11.363531,451875
12/12/1996,13.466666,13.68,13.36,13.469333,11.471411,423750
13/12/1996,13.596,13.653333,13.333333,13.582666,11.567932,688125
16/12/1996,13.997333,14.166666,13.76,14.128,12.032381,543750
17/12/1996,14.181333,14.4,13.429333,13.470666,11.472547,684375
18/12/1996,13.52,13.806666,13.066666,13.562666,11.5509,1151250
19/12/1996,13.466666,13.6,13.44,13.550666,11.540682,541875
20/12/1996,13.626666,13.706666,12.933333,13.112,11.167083,391875
23/12/1996,12.726666,13.232,12.726666,12.985333,11.059204,258750
24/12/1996,12.828,13.466666,12.828,13.292,11.320381,571875
25/12/1996,13.292,13.292,13.292,13.292,11.320381,0
26/12/1996,13.56,13.56,13.333333,13.390666,11.404413,61875
27/12/1996,13.390666,13.390666,13.390666,13.390666,11.404413,0
30/12/1996,13.390666,13.390666,13.390666,13.390666,11.404413,0
31/12/1996,13.226666,13.333333,12.933333,13.101333,11.157997,123750
01/01/1997,13.306666,13.333333,13.2,13.269333,11.301079,138750
02/01/1997,13.32,13.413333,12.8,12.854666,10.947919,76875
03/01/1997,12.933333,12.946666,12.533333,12.696,10.812789,73125
06/01/1997,12.88,12.88,12.133333,12.558666,10.695825,88125
07/01/1997,12.532,12.666666,12.426666,12.633333,10.759417,228750
08/01/1997,12.933333,12.986666,12.834666,12.934666,11.01605,151875
09/01/1997,13.013333,13.573333,13.013333,13.458666,11.462327,318750
10/01/1997,13.573333,14.132,13.573333,14.132,12.035784,701250
