Date,Open,High,Low,Close,Adj Close,Volume
08/11/1996,39.9375,40.625,39.9375,40.212502,26.735357,39200
11/11/1996,40.131248,41.375,40.131248,41.243752,27.420988,42800
12/11/1996,82.487503,82.487503,82.487503,82.487503,54.841976,0
13/11/1996,40.506248,40.9375,40.506248,40.65625,27.030384,17600
14/11/1996,40.743752,40.75,40.125,40.125,26.677185,23200
15/11/1996,40,40.118752,39.756248,40,26.594082,21600
18/11/1996,40.0625,40.4375,39.993752,40.362499,26.835083,46800
19/11/1996,40.131248,40.462502,40,40.237499,26.751974,473200
20/11/1996,39.875,41.875,39.743752,40.46875,26.905731,234800
21/11/1996,40.137501,40.4375,39.712502,39.71875,26.407091,101200
22/11/1996,39.65625,39.65625,37.1875,37.256248,24.76989,407600
25/11/1996,35.775002,36.75,34.875,35.806252,23.805857,452000
26/11/1996,35.875,37.25,35.875,36.612499,24.341894,285600
27/11/1996,38.125,38.125,34.0625,34.881248,23.19087,273600
28/11/1996,34.375,35.3125,34.375,34.987499,23.261503,50800
29/11/1996,35.125,35.724998,35.125,35.674999,23.718588,58000
02/12/1996,35.75,35.75,34.762501,34.856251,23.174246,84400
03/12/1996,34.737499,34.737499,33.5,34.275002,22.787806,205200
04/12/1996,32.125,34.375,31.90625,33.912498,22.546785,287200
05/12/1996,34.606251,36.268749,34.25,36.143749,24.030241,329600
06/12/1996,37.049999,38.25,36.75,37.262501,24.774042,740800
09/12/1996,37.8125,38.3125,37.1875,37.743752,25.094004,288400
10/12/1996,37.5625,38.75,37.5,38.418751,25.542786,561600
11/12/1996,37.862499,39.34375,37.862499,39.268749,26.107899,276000
12/12/1996,39,39.481251,38.5,38.775002,25.779634,296400
13/12/1996,38.443748,38.875,37.625,38.706249,25.733921,244000
16/12/1996,40,40.150002,39.381248,39.912498,26.535906,706800
17/12/1996,40.349998,40.806252,39.875,40.387501,26.851707,486000
18/12/1996,40.75,41.9375,40.625,41.099998,27.325413,520400
19/12/1996,40.625,41.375,40.5,41.174999,27.375282,178400
20/12/1996,41.59375,42.75,41.512501,42.162498,28.03182,459600
23/12/1996,43.125,43.125,41.137501,41.887501,27.848982,264800
24/12/1996,42.106251,42.106251,40.25,41.287498,27.450077,754400
25/12/1996,41.287498,41.287498,41.287498,41.287498,27.450077,0
26/12/1996,42.125,42.1875,41.556252,41.943748,27.886383,51200
