Date,Open,High,Low,Close,Volume
01/08/2016,44.19149,44.545673,40.731365,42.36607,8520575
02/08/2016,42.229843,43.047195,42.066376,42.393314,5121353
03/08/2016,42.229843,42.611275,40.785854,40.949326,6990512
04/08/2016,41.276268,42.066376,40.458916,41.712189,4363036
05/08/2016,42.011883,42.311581,41.140041,42.09362,6216275
08/08/2016,42.338825,43.156178,41.957394,42.883724,4328727
09/08/2016,42.801991,43.210667,41.848415,42.284336,4575831
10/08/2016,42.393314,44.354961,41.684944,43.537609,22730605
11/08/2016,43.592098,43.728325,40.649632,41.358002,10262382
12/08/2016,41.466984,41.603207,40.595142,40.867592,4789062
16/08/2016,40.97657,41.303513,40.05024,40.2682,6591779
17/08/2016,40.322689,41.167286,40.240955,40.540649,5498363
18/08/2016,40.704121,41.303513,40.540649,40.731365,4474693
19/08/2016,40.813103,42.693012,40.731365,41.930149,13148637
22/08/2016,41.930149,41.930149,40.622387,40.867592,5673853
23/08/2016,40.813103,41.085552,40.159222,40.567898,4062899
24/08/2016,40.431671,41.058308,40.377182,40.785854,4865911
25/08/2016,40.867592,41.058308,39.77779,39.914017,6835484
26/08/2016,39.968506,40.322689,39.06942,39.369114,4364418
29/08/2016,38.470024,40.458916,38.44278,39.641563,10825980
30/08/2016,39.77779,40.2682,39.641563,39.968506,4425550
31/08/2016,40.131973,40.295444,39.55983,39.668808,3876489
01/09/2016,39.723297,40.05024,38.252068,38.415535,4977470
02/09/2016,38.606251,39.096664,38.497272,38.742477,3469164
06/09/2016,38.987682,39.696053,38.987682,39.287376,4055078
07/09/2016,39.450848,40.213711,39.06942,39.478092,4672665
08/09/2016,39.641563,40.813103,39.341869,40.567898,6031889
09/09/2016,40.731365,40.731365,39.914017,40.022995,3121694
12/09/2016,39.505341,39.505341,36.562874,38.115841,4306496
14/09/2016,38.17033,39.096664,38.143085,38.851456,3977495
15/09/2016,38.960438,39.232887,38.361046,38.769722,1811743
16/09/2016,38.960438,39.505341,37.352978,37.652676,12219607
19/09/2016,37.870636,38.497272,37.761654,38.143085,2856014
20/09/2016,38.252068,38.8787,38.252068,38.415535,4768877
21/09/2016,38.633495,39.096664,38.306557,38.660744,4374994
22/09/2016,39.014927,39.369114,38.551762,39.151154,4558398
23/09/2016,39.450848,39.696053,38.8787,39.014927,4331006
26/09/2016,38.905949,39.287376,38.115841,38.279312,3588558
27/09/2016,38.497272,38.905949,38.333801,38.415535,3363070
28/09/2016,38.415535,39.123909,38.415535,38.769722,2625123
29/09/2016,39.06942,39.287376,34.928169,35.36409,9283018
30/09/2016,35.309601,36.126949,34.492249,35.800011,5643033
03/10/2016,35.963482,36.699097,35.963482,36.508381,2435232
04/10/2016,36.78083,37.434715,36.508381,37.053284,4761110
05/10/2016,37.271244,37.489204,36.562874,36.862568,2904432
06/10/2016,37.053284,37.352978,36.045216,36.372158,2998323
07/10/2016,36.590118,37.243999,36.126949,36.971546,5426409
10/10/2016,37.243999,38.333801,36.562874,37.625427,9051818
13/10/2016,37.570938,37.979614,36.535625,36.726341,4018770
14/10/2016,36.944302,37.325733,36.562874,36.835323,3967572
17/10/2016,36.998795,37.570938,36.235931,36.726341,5609924
18/10/2016,37.026039,37.46196,36.889812,37.352978,2036798
19/10/2016,37.543694,37.925125,37.271244,37.67992,3772621
20/10/2016,37.870636,39.042171,37.761654,38.769722,4863051
21/10/2016,38.960438,39.369114,38.470024,38.905949,5021877
24/10/2016,39.178398,39.668808,38.742477,38.905949,5009177
25/10/2016,38.143085,38.415535,36.399403,36.78083,12491285
26/10/2016,36.78083,37.107773,36.508381,36.671852,4232086
27/10/2016,36.753586,36.753586,36.154198,36.481136,4514117
28/10/2016,36.590118,36.917057,36.07246,36.453892,4370843
01/11/2016,36.671852,36.726341,36.290421,36.372158,2748250
02/11/2016,36.07246,36.07246,35.173374,35.282352,5549840
03/11/2016,35.200619,35.718273,35.09164,35.14613,2929536
04/11/2016,35.255108,35.418579,33.674896,34.001835,4715639
07/11/2016,34.437756,34.682964,34.247044,34.383266,1975513
08/11/2016,34.601227,36.372158,34.029079,35.309601,7528276
09/11/2016,32.585094,34.110817,31.794987,33.729385,5306548
10/11/2016,34.383266,36.78083,34.328777,35.500317,5593644
11/11/2016,34.873676,36.453892,34.519493,34.846432,3677126
15/11/2016,35.037148,35.09164,32.476112,33.702141,4001574
16/11/2016,34.138062,34.492249,33.429691,33.75663,3095375
17/11/2016,33.892857,34.873676,33.783875,34.301533,2968862
18/11/2016,34.274288,35.418579,33.920101,35.064396,4611742
21/11/2016,35.609295,35.609295,33.620403,34.219795,3485853
22/11/2016,34.410511,34.819187,33.565914,34.083572,2372868
23/11/2016,34.356022,34.873676,34.110817,34.519493,2428579
24/11/2016,34.274288,34.519493,33.402447,33.593159,3539870
25/11/2016,33.97459,35.009903,33.783875,34.628471,4180924
28/11/2016,34.573982,36.290421,34.328777,35.745522,4605104
29/11/2016,35.800011,36.753586,35.718273,36.208687,3342447
30/11/2016,36.235931,37.380222,36.235931,37.080528,3278166
01/12/2016,37.216751,37.543694,36.290421,36.590118,1688975
02/12/2016,36.399403,38.497272,36.235931,37.080528,8445084
05/12/2016,37.053284,39.042171,36.562874,37.95237,8203002
06/12/2016,38.687988,38.769722,37.816147,38.034103,4109816
07/12/2016,38.687988,38.824211,37.380222,38.061352,3403877
08/12/2016,38.470024,38.687988,38.224819,38.524517,2653869
09/12/2016,38.687988,39.232887,38.606251,38.905949,3444567
12/12/2016,38.742477,39.77779,38.44278,38.769722,4230489
13/12/2016,38.851456,39.151154,38.197575,38.633495,2127965
14/12/2016,38.633495,39.123909,38.44278,38.660744,2190327
15/12/2016,38.361046,40.2682,38.197575,39.723297,5888109
16/12/2016,39.99575,40.322689,39.505341,40.077484,4653841
19/12/2016,39.832279,40.649632,39.641563,39.859524,3108930
20/12/2016,39.77779,40.104729,38.960438,39.369114,2956049
21/12/2016,39.505341,40.458916,39.287376,40.104729,2934843
22/12/2016,39.941261,40.2682,38.8787,39.06942,1856730
23/12/2016,39.042171,39.341869,38.252068,38.8787,2004243
26/12/2016,38.524517,38.8787,37.625427,37.979614,1737056
27/12/2016,38.088596,38.851456,37.407471,38.633495,2230132
28/12/2016,38.851456,39.151154,38.415535,38.579006,2156431
29/12/2016,38.415535,40.186466,38.224819,39.805035,3286922
30/12/2016,39.968506,42.039127,39.587074,41.712189,9296640
02/01/2017,42.393314,42.393314,41.603207,41.930149,4214451
03/01/2017,42.011883,42.175354,41.303513,41.712189,2311286
04/01/2017,41.957394,42.938217,41.848415,42.393314,3999976
05/01/2017,42.774746,43.374138,42.611275,43.128933,4236903
06/01/2017,43.156178,43.537609,42.720257,42.85648,2129980
09/01/2017,42.801991,43.346893,42.638519,42.910973,1553096
10/01/2017,42.801991,44.245979,42.774746,43.701077,5866204
11/01/2017,43.891792,44.46394,43.673832,44.055264,2756868
12/01/2017,43.919041,44.273224,43.074444,43.673832,2850672
13/01/2017,43.619343,43.864548,42.257092,42.774746,3402978
16/01/2017,42.720257,43.810059,42.284336,43.483116,2758705
17/01/2017,43.537609,43.728325,42.829235,43.019951,1636711
18/01/2017,43.101688,43.97353,42.720257,43.156178,2935552
19/01/2017,43.319649,44.136997,42.938217,43.919041,2358482
20/01/2017,44.109753,44.6819,41.957394,42.229843,5478077
23/01/2017,42.175354,43.047195,41.957394,42.611275,1623211
24/01/2017,42.665768,43.728325,42.665768,43.401382,2803579
25/01/2017,43.510365,43.782814,42.938217,43.592098,3122787
27/01/2017,43.646587,51.084492,43.646587,50.457851,45884559
30/01/2017,50.076424,51.166225,49.422543,50.321629,17647258
31/01/2017,50.130913,50.921021,46.616299,47.48814,19334140
01/02/2017,47.951309,49.749481,47.515388,49.504276,12838038
02/02/2017,49.259071,53.209606,48.659679,51.19347,24532952
03/02/2017,51.465919,51.956333,50.376118,51.520412,8428402
06/02/2017,51.820107,54.599102,51.574902,52.964397,14001719
07/02/2017,53.345829,53.345829,49.449787,50.049175,13854294
08/02/2017,50.376118,51.820107,49.58601,50.185402,11251319
09/02/2017,50.403362,51.438675,49.340805,51.029999,6710539
10/02/2017,51.220715,51.738373,50.348873,50.594078,5862282
13/02/2017,50.97551,51.029999,49.041111,49.967442,3914814
14/02/2017,50.076424,50.185402,48.659679,49.449787,6104677
15/02/2017,49.858463,52.719193,49.722237,50.267139,21391968
16/02/2017,50.512344,51.493168,49.58601,51.384186,6326139
17/02/2017,51.711124,51.956333,50.893772,51.111736,3374607
20/02/2017,51.220715,54.353897,51.029999,53.07338,16147853
21/02/2017,53.345829,54.054199,52.773685,53.100624,6668577
22/02/2017,53.182358,53.563789,51.247959,51.520412,8602445
23/02/2017,51.493168,53.236851,51.166225,52.637459,10935229
27/02/2017,52.746437,53.236851,51.547657,52.337765,4548462
28/02/2017,52.310516,54.8988,51.820107,53.672771,14953530
01/03/2017,53.945221,54.244919,52.937153,53.400318,4400485
02/03/2017,53.591034,54.435631,50.70306,51.002754,7200998
03/03/2017,50.784794,51.929089,50.648567,51.602146,7195693
06/03/2017,51.792862,52.228783,51.247959,51.983578,4110992
07/03/2017,52.119801,54.163181,51.874596,53.318584,9477886
08/03/2017,53.400318,53.972466,51.19347,51.574902,5870227
09/03/2017,51.41143,51.68388,50.566833,51.002754,4135971
10/03/2017,51.220715,52.038067,50.539589,51.247959,3994643
14/03/2017,52.882664,53.945221,52.174294,53.155113,9306723
15/03/2017,53.209606,55.470943,52.610214,55.144005,17509404
16/03/2017,55.82513,56.642483,55.470943,55.988602,13066342
17/03/2017,56.397278,57.43259,55.688904,56.506256,11861764
20/03/2017,56.451767,57.105648,55.498192,56.288296,4024466
21/03/2017,56.233807,56.887688,55.307472,56.451767,4831769
22/03/2017,55.797886,56.506256,55.307472,55.443699,3989897
23/03/2017,55.525436,57.350853,55.38921,56.969421,7976964
24/03/2017,57.323608,58.304432,56.860443,57.623302,9503129
27/03/2017,57.70504,57.70504,56.015846,56.587994,6254579
28/03/2017,57.21463,57.677795,56.587994,56.969421,4754120
29/03/2017,57.187382,57.350853,56.506256,56.914932,3481548
30/03/2017,57.023914,58.031979,56.751461,57.650551,13591248
31/03/2017,57.950245,60.048115,57.323608,59.149029,12821532
03/04/2017,59.312496,61.19241,58.822086,60.919956,8702015
05/04/2017,61.028938,62.908848,60.347813,62.445679,7965639
06/04/2017,62.227718,63.290276,62.037003,63.072315,5980676
07/04/2017,62.39119,65.142944,62.282211,63.971405,10240832
10/04/2017,64.271095,65.742332,63.916916,65.442635,8917498
11/04/2017,65.306412,68.385101,64.598038,66.096519,20987827
12/04/2017,64.570793,65.1157,59.830154,62.309456,16831030
13/04/2017,62.60915,64.025894,61.110672,63.671707,9209628
17/04/2017,62.690887,67.676735,62.690887,67.21357,10923462
18/04/2017,67.567749,87.565628,67.567749,78.956184,170150231
19/04/2017,77.866386,80.917831,75.223618,79.092415,43424860
20/04/2017,79.446602,81.408241,78.193329,79.691803,15559322
21/04/2017,79.828033,80.917831,78.302307,79.528336,10015198
24/04/2017,79.501091,86.721031,79.010681,81.762428,31232010
25/04/2017,82.062126,83.724075,80.808853,81.707939,14660532
26/04/2017,81.844162,82.579781,63.862423,64.598038,82181128
27/04/2017,66.314476,73.75238,61.41037,62.200474,143366815
28/04/2017,63.644463,64.679771,58.467899,59.366989,72140018
02/05/2017,59.857399,63.372013,58.059223,61.437614,57251803
03/05/2017,62.037003,63.154053,59.830154,61.383121,32763787
04/05/2017,61.546593,62.472923,61.056183,61.791798,16931132
05/05/2017,61.90078,62.881599,59.09454,61.955269,22307960
08/05/2017,62.173229,63.208542,60.783733,62.418434,15326313
09/05/2017,62.60915,65.333656,61.955269,64.407326,23232623
10/05/2017,65.088448,67.486015,64.570793,66.913872,22752782
11/05/2017,68.357857,69.093475,63.971405,65.469879,42484602
12/05/2017,65.715088,66.941116,63.862423,66.232742,20021004
15/05/2017,66.750397,67.131828,65.388145,66.423462,13012270
16/05/2017,66.450706,67.840202,65.824066,66.913872,12654891
17/05/2017,66.750397,66.941116,65.142944,66.205498,10676920
18/05/2017,65.333656,68.575821,64.625282,65.578865,18925323
19/05/2017,67.131828,67.812958,65.469879,66.423462,11387421
22/05/2017,66.777641,67.758469,65.715088,66.123764,10622286
23/05/2017,64.570793,64.625282,59.666683,61.655575,23801357
24/05/2017,62.173229,62.881599,60.266075,61.90078,11718569
25/05/2017,64.843246,65.061203,62.363945,63.344769,17477139
26/05/2017,63.753445,64.189362,62.663643,63.181297,7654510
29/05/2017,63.181297,63.208542,59.966381,60.701996,8839231
30/05/2017,61.028938,68.00367,59.939137,64.243851,38287302
31/05/2017,64.461815,65.769577,62.690887,63.644463,15218036
01/06/2017,63.862423,64.679771,63.344769,63.617218,10238277
02/06/2017,63.862423,64.707024,63.480991,64.025894,7758119
05/06/2017,64.025894,65.224678,63.480991,64.025894,8493999
06/06/2017,64.897736,70.183281,64.897736,69.774605,69157294
07/06/2017,71.245834,73.289215,70.346748,71.545532,44938768
08/06/2017,71.382057,71.709,69.066231,70.72818,15231545
09/06/2017,70.837158,72.580841,69.229698,72.063187,16885493
12/06/2017,71.65451,72.580841,69.74736,71.245834,9534346
13/06/2017,70.292259,73.997589,70.292259,72.14492,22458851
14/06/2017,72.362885,72.853294,71.055122,71.518288,7744458
15/06/2017,71.382057,72.989517,70.292259,72.199409,9302880
16/06/2017,72.172165,72.689819,71.000633,71.327568,7952593
19/06/2017,72.063187,72.662575,71.545532,71.899719,6177534
20/06/2017,72.14492,72.14492,70.455727,71.327568,6607942
21/06/2017,71.273079,72.417374,71.000633,71.84523,7566756
22/06/2017,72.199409,72.580841,70.837158,71.300323,7288840
23/06/2017,71.327568,71.436554,67.64949,68.848267,10851981
27/06/2017,69.147964,72.417374,67.840202,71.382057,10939841
28/06/2017,72.090431,74.487999,71.981453,73.234726,26231803
29/06/2017,73.561668,73.888603,72.253899,72.608086,7978677
30/06/2017,72.471863,73.180237,71.136856,72.253899,7870773
03/07/2017,72.14492,75.714027,71.926964,74.379021,17599655
04/07/2017,74.379021,74.896675,72.417374,72.771561,6844994
05/07/2017,73.016762,74.106567,72.199409,73.697891,8130271
06/07/2017,73.561668,74.161057,72.935028,73.670647,5565891
07/07/2017,73.261971,74.106567,72.744316,73.125748,3470118
10/07/2017,73.561668,74.052078,73.016762,73.479927,1100749
11/07/2017,73.561668,73.80687,72.362885,72.689819,4514082
12/07/2017,72.853294,77.294235,72.471863,76.994545,28304039
13/07/2017,77.648422,78.656494,75.278107,76.722092,20051700
14/07/2017,76.83107,77.076279,75.032898,75.959229,8610995
17/07/2017,76.013718,76.722092,75.41433,75.959229,4453041
18/07/2017,75.714027,76.476891,74.705956,75.114632,5014809
19/07/2017,75.196365,76.640358,74.92392,76.013718,5478229
20/07/2017,76.286171,77.375977,75.468819,76.504135,7165638
21/07/2017,76.749336,77.266991,75.114632,76.940056,6503101
24/07/2017,77.049034,77.757408,75.85025,76.422394,6269892
25/07/2017,76.803825,76.803825,75.35984,75.904739,5266174
26/07/2017,76.013718,77.539444,75.686783,76.694847,6273285
27/07/2017,76.694847,77.294235,74.92392,75.468819,7645534
28/07/2017,75.250862,75.931984,74.351768,75.577797,3323407
31/07/2017,75.577797,76.149948,74.678711,75.141876,3185169
01/08/2017,75.141876,76.749336,75.141876,76.395149,4837408
02/08/2017,76.667603,78.384041,76.585869,77.348732,8038370
03/08/2017,77.430466,77.730164,74.705956,75.060143,4567580
04/08/2017,74.978409,75.877495,74.215546,75.196365,4232805
07/08/2017,75.441574,76.776581,75.196365,76.34066,4115633
08/08/2017,76.367905,76.940056,73.779625,74.842186,5253069
09/08/2017,74.651466,74.651466,65.742332,67.703979,9968105
10/08/2017,66.750397,67.159073,61.710064,63.126808,9423614
11/08/2017,62.11874,63.099564,57.759529,61.955269,9495491
14/08/2017,62.663643,64.243851,60.919956,63.562729,5295042
16/08/2017,62.11874,63.453747,59.421478,62.772621,12736794
17/08/2017,62.936092,64.025894,61.19241,61.791798,6875611
18/08/2017,61.165161,61.846291,60.238831,61.165161,5649934
21/08/2017,61.573837,62.037003,58.168205,58.576881,5089527
22/08/2017,59.149029,59.584949,57.105648,57.923,7407672
23/08/2017,58.549637,60.211586,58.304432,59.966381,8584999
24/08/2017,60.320564,60.429546,58.903824,59.475967,8056806
28/08/2017,63.807934,65.960297,62.690887,64.952225,29813304
29/08/2017,63.971405,66.886627,63.617218,64.816002,18008160
30/08/2017,65.60611,71.84523,65.469879,69.829094,30155980
31/08/2017,72.471863,72.989517,69.774605,72.226654,43525545
01/09/2017,72.33564,75.659538,71.572777,74.43351,32679896
04/09/2017,74.215546,74.351768,69.74736,71.273079,18357593
05/09/2017,71.600021,73.616158,71.273079,72.526352,11848407
06/09/2017,70.891647,71.981453,70.019806,71.273079,12783470
07/09/2017,71.627266,72.608086,70.646446,71.055122,7770281
08/09/2017,71.327568,71.817978,68.848267,69.529396,6971107
11/09/2017,70.019806,72.117676,69.856339,71.191345,6951762
12/09/2017,71.817978,73.507172,71.055122,72.989517,10505454
13/09/2017,72.962273,73.289215,71.000633,71.245834,5706700
14/09/2017,71.382057,72.63533,70.646446,71.872475,6454072
15/09/2017,70.864403,71.790733,70.401237,71.191345,7230572
18/09/2017,71.736244,72.417374,70.891647,71.300323,4911385
19/09/2017,71.354813,72.035942,70.891647,71.382057,4268999
20/09/2017,71.790733,71.790733,70.346748,70.510216,4512226
21/09/2017,70.510216,71.354813,68.058167,69.583885,5582608
22/09/2017,69.12072,69.12072,65.933044,66.341721,5068371
25/09/2017,66.423462,66.505196,61.982513,63.562729,6702097
26/09/2017,63.535484,65.497124,62.554661,64.625282,7843415
27/09/2017,65.1157,65.824066,61.655575,62.254967,6787630
28/09/2017,62.554661,63.617218,61.791798,62.82711,5966330
29/09/2017,63.208542,64.134872,62.908848,63.372013,4897720
03/10/2017,63.50824,63.535484,60.129848,60.919956,10619689
04/10/2017,61.137917,63.181297,60.974445,62.82711,11902628
05/10/2017,63.535484,67.131828,63.263031,66.259987,19893119
06/10/2017,66.968361,68.112656,66.341721,67.268059,11055196
09/10/2017,65.388145,66.450706,63.807934,65.006714,13791758
10/10/2017,65.1157,66.477951,65.1157,65.524368,6910072
11/10/2017,66.014786,67.240814,64.080383,64.816002,7825089
12/10/2017,65.388145,65.824066,64.570793,65.442635,3939302
13/10/2017,65.824066,66.014786,65.1157,65.306412,3528261
16/10/2017,65.742332,65.9058,63.480991,63.971405,4904567
17/10/2017,64.216606,64.816002,63.780689,64.352837,3021964
18/10/2017,64.298347,67.322548,63.671707,66.804893,10564364
19/10/2017,67.159073,69.202454,66.668663,68.43959,4913758
23/10/2017,68.875519,70.72818,68.221634,69.175209,8950521
24/10/2017,69.202454,69.938072,68.330612,68.821022,4607943
25/10/2017,69.12072,70.401237,67.594994,69.583885,5888478
26/10/2017,69.474907,71.790733,68.739288,71.382057,7526631
27/10/2017,71.872475,72.417374,70.019806,70.809914,6223089
30/10/2017,71.191345,74.324524,70.346748,73.125748,9970100
31/10/2017,73.398193,73.398193,70.864403,72.090431,5377681
01/11/2017,72.362885,73.725136,71.981453,72.526352,4099352
02/11/2017,72.63533,73.888603,71.84523,72.662575,4093488
03/11/2017,73.016762,77.757408,72.417374,76.558624,12055417
06/11/2017,78.029854,82.525291,77.730164,81.571716,23094679
07/11/2017,81.598961,82.988457,76.940056,80.836098,13500041
08/11/2017,80.672623,86.312355,79.773537,82.552536,25171927
09/11/2017,82.743248,84.950104,81.244774,84.132751,9036184
10/11/2017,84.105507,86.230621,82.716003,85.222549,10508253
13/11/2017,85.603981,87.293175,82.198349,83.26091,10686118
14/11/2017,82.824989,86.312355,82.552536,84.650406,11548080
15/11/2017,84.350708,84.895615,79.610069,80.127724,7782830
16/11/2017,79.010681,79.55558,76.068214,78.874451,10159450
17/11/2017,79.828033,86.503067,79.664558,85.331535,15663475
20/11/2017,85.522247,88.274002,85.031837,87.402161,15919341
21/11/2017,87.729095,88.110527,82.933968,83.615089,9886154
22/11/2017,84.078262,86.748276,83.12468,85.985413,9094343
23/11/2017,86.094391,86.3396,81.571716,83.097435,8674970
24/11/2017,83.151924,84.67765,81.735184,83.506111,6903783
27/11/2017,81.735184,82.933968,80.018745,82.416313,8443699
28/11/2017,82.389069,83.206413,80.400177,81.108543,5184110
29/11/2017,81.108543,81.435486,79.55558,80.345688,4860242
30/11/2017,79.828033,81.46273,79.06517,79.882523,4958806
01/12/2017,80.100479,82.470802,76.313416,77.566689,9676577
04/12/2017,77.811897,79.446602,71.790733,77.702911,12792602
05/12/2017,77.730164,79.991501,76.040962,79.419357,8662641
06/12/2017,78.302307,80.318443,76.994545,77.512199,7070494
07/12/2017,77.757408,81.16304,77.430466,80.400177,6141639
08/12/2017,81.299263,83.12468,80.972321,82.307327,9632929
11/12/2017,83.042946,84.051018,81.571716,83.533356,8346215
12/12/2017,83.860298,84.623161,81.217529,83.12468,14052062
13/12/2017,81.735184,83.587845,79.664558,80.372932,14168202
14/12/2017,80.100479,81.898651,77.839142,80.945076,8661813
15/12/2017,84.432442,84.895615,82.116615,84.568672,17693281
18/12/2017,80.645378,90.698807,76.122704,87.156952,66541253
19/12/2017,87.129707,88.110527,84.922859,87.402161,14853348
20/12/2017,87.184196,88.846146,85.930923,87.701851,11399943
21/12/2017,87.729095,89.881454,87.320419,88.600937,10145045
22/12/2017,88.791656,90.426361,87.783585,88.764412,8437720
26/12/2017,88.818901,90.017685,87.701851,88.927879,5369778
27/12/2017,88.818901,92.279022,88.491959,90.426361,16657198
28/12/2017,90.453606,91.107483,89.091347,90.04493,6887899
29/12/2017,89.908699,91.679634,89.309311,90.644318,7840092
01/01/2018,90.34462,92.551476,89.908699,90.48085,7745247
02/01/2018,90.508095,91.216469,88.355736,89.309311,4977129
03/01/2018,89.309311,98.218445,89.309311,96.011597,39032205
04/01/2018,95.902618,100.91571,94.894547,99.880394,22778210
05/01/2018,100.697746,105.874306,99.389984,105.247673,21144683
08/01/2018,104.947975,109.525146,104.784508,107.045845,15147523
09/01/2018,107.890442,108.408096,105.765327,106.746147,8653790
10/01/2018,106.855133,111.078117,106.800636,108.326363,21411711
11/01/2018,107.890442,110.996384,106.555435,109.906578,10238800
12/01/2018,110.070045,111.023628,105.847061,108.953003,9577781
15/01/2018,109.525146,110.179031,107.50901,107.99942,5453962
16/01/2018,108.271873,108.489838,102.550407,106.037781,13454300
17/01/2018,105.819817,112.086182,102.38694,111.459549,17383941
18/01/2018,112.249657,113.067001,102.822861,106.391968,24303136
19/01/2018,106.391968,109.525146,102.741127,108.816772,25753085
22/01/2018,107.890442,110.260765,106.800636,108.380852,10534230
23/01/2018,108.653305,111.840981,106.855133,111.377808,13877472
24/01/2018,111.323318,113.094254,108.980247,111.977203,14325102
25/01/2018,111.70475,117.562439,109.961067,116.82682,24286217
29/01/2018,117.480705,120.150719,114.756195,116.254677,14632536
30/01/2018,114.974159,116.363655,113.067001,115.137627,7873404
31/01/2018,114.402016,119.197144,113.966095,116.172943,14190496
01/02/2018,116.063957,118.270813,110.996384,116.608864,9002862
02/02/2018,116.063957,116.063957,106.310226,107.454521,12747646
05/02/2018,100.861214,109.525146,100.098358,108.68055,11825552
06/02/2018,100.806725,107.99942,99.553452,106.419212,10865044
07/02/2018,108.735039,110.478722,106.310226,107.209312,7308821
08/02/2018,108.026665,112.33139,107.291054,111.432304,8147287
09/02/2018,108.980247,115.437325,107.69973,114.483749,11122413
12/02/2018,115.083138,119.496841,115.083138,118.379791,13340428
14/02/2018,119.060921,121.785423,118.107338,119.578575,12691224
15/02/2018,120.477661,121.322258,114.78344,117.01754,9129656
16/02/2018,117.589684,119.033676,111.595772,113.230476,10018309
19/02/2018,111.70475,113.039757,109.252693,110.560455,8936687
20/02/2018,110.070045,110.914642,106.255737,107.890442,11610335
21/02/2018,108.598816,109.252693,106.419212,107.563499,7621480
22/02/2018,106.800636,111.40506,105.60186,110.778419,16437924
23/02/2018,111.432304,112.113426,109.7976,111.350563,9189024
26/02/2018,111.70475,113.257721,110.887398,112.031693,5353014
27/02/2018,112.249657,114.347519,109.634125,112.8218,10994042
28/02/2018,111.677505,113.31221,110.342499,110.914642,7114891
01/03/2018,110.914642,112.631081,107.99942,108.517082,6606714
05/03/2018,108.435341,110.451477,107.209312,109.470657,7142031
06/03/2018,110.342499,110.805664,98.136711,101.460609,14797586
07/03/2018,99.662437,101.051933,92.197289,93.831993,39901321
08/03/2018,94.812813,96.665482,87.184196,92.061066,35549750
09/03/2018,92.061066,92.905663,84.268974,85.059082,31361197
12/03/2018,86.3396,89.581764,81.735184,88.410225,36867220
13/03/2018,88.301247,89.636253,85.549492,87.047974,27822361
14/03/2018,85.440514,90.017685,85.304291,89.227577,24472244
15/03/2018,89.091347,92.87841,88.927879,91.025749,24216374
16/03/2018,91.270958,91.788612,86.721031,87.45665,22765608
19/03/2018,87.184196,88.274002,84.268974,87.511139,21394394
20/03/2018,86.612053,89.036858,86.257866,87.701851,17242124
21/03/2018,88.137772,90.535339,87.810837,88.38298,14220268
22/03/2018,88.491959,89.282066,86.394089,86.884499,11326269
23/03/2018,84.459686,85.113571,81.02681,83.07019,18236099
26/03/2018,83.097435,90.589828,82.14386,89.227577,22902521
27/03/2018,90.399117,91.379936,86.421333,87.129707,22051871
28/03/2018,86.584808,88.219505,84.296219,85.222549,21470217
02/04/2018,85.712959,88.519203,82.389069,87.674606,18337901
03/04/2018,86.230621,88.982368,85.304291,88.491959,21100128
04/04/2018,88.519203,90.671562,80.154968,82.525291,61208164
05/04/2018,85.335617,98.135963,81.004677,94.863693,42856294
06/04/2018,95.120338,99.226715,94.767448,96.082771,16557821
09/04/2018,96.371506,97.526421,93.452126,94.414558,8024416
10/04/2018,95.280746,96.852722,94.125832,94.79953,7711830
11/04/2018,94.99202,95.441154,91.495178,92.746346,7993153
12/04/2018,92.778427,93.869179,86.394295,87.324646,12107380
13/04/2018,90.083618,91.751831,88.287079,89.441994,18682047
16/04/2018,88.992859,91.046043,87.902107,90.308182,7913136
17/04/2018,90.757317,91.719749,88.415398,89.506157,5496341
18/04/2018,90.46859,90.46859,87.067993,87.741699,5139668
19/04/2018,86.939674,91.302696,86.618858,90.885643,9986051
20/04/2018,90.46859,90.46859,87.260483,88.351234,6122099
23/04/2018,89.185349,91.110207,88.287079,89.666565,6960812
24/04/2018,90.179855,90.661072,87.805862,88.479561,5641426
25/04/2018,88.543724,89.506157,87.677536,88.254997,4277522
26/04/2018,88.543724,90.949806,87.260483,90.179855,4409996
27/04/2018,90.436508,95.34491,89.987373,90.981888,11783652
30/04/2018,91.334778,92.650101,88.928696,89.891129,3973908
02/05/2018,90.051537,90.789398,79.689354,83.02578,13025322
03/05/2018,83.410751,83.731567,79.111893,81.100922,20057125
04/05/2018,81.293404,84.982727,80.619705,81.22924,20059687
07/05/2018,81.550056,83.346596,80.106407,81.870865,19006661
08/05/2018,82.287918,85.656425,80.715942,84.341103,7209269
09/05/2018,83.667404,84.341103,82.159592,82.801216,5556490
10/05/2018,83.346596,83.859894,80.651787,81.261322,7504479
11/05/2018,81.838783,83.02578,79.176056,81.999191,9263105
14/05/2018,82.031273,82.12751,78.021133,79.561028,7854960
15/05/2018,79.561028,83.057861,77.828651,79.111893,10525423
16/05/2018,78.919411,80.074326,77.411598,78.983566,6247641
17/05/2018,79.817673,80.587624,78.14946,79.176056,4922000
18/05/2018,79.432701,79.561028,75.422569,76.096275,6429588
21/05/2018,76.352921,77.571999,74.428055,75.839622,4982120
22/05/2018,76.930382,79.240219,75.871704,78.438194,5766771
23/05/2018,78.277786,78.566513,74.941353,75.326324,3996194
24/05/2018,75.711304,77.315353,74.203491,76.449165,6809081
25/05/2018,76.385002,80.780106,75.743385,80.074326,8545640
28/05/2018,79.496864,84.373184,79.496864,83.186188,7804639
